TransactionID,TransactionTime,TransactionAmount,CardHash,CardType,CardNetwork,IssuingBank,DeviceType,DeviceHash,IPAddress,EmailDomain,Browser,OSType,ScreenResolution,Latitude,Longitude,IsProxy,ProductCategory,MerchantID,MerchantCategory,TransactionCountry,IsFraud,FraudProbability,ProcessingTime
9238,2023-11-13 23:14:00,28.49,card_000046,credit,Visa,Discover,desktop,dev_00452,239.104.20.250,hotmail.com,Opera,macOS,1366x768,63.34618,125.07284,True,Digital Content,merchant_04295,dining,KR,False,0.0739,472
4513,2023-11-14 05:16:00,161.93,card_000099,debit,Discover,HSBC,tablet,dev_01226,64.182.173.107,gmail.com,Opera,Android,1440x900,-21.400625,-86.84587,False,Beauty,merchant_09825,grocery,DE,False,0.1037,313
7640,2023-11-14 06:08:00,46.9,card_000103,debit,Mastercard,HSBC,desktop,dev_04831,230.103.150.149,gmail.com,Chrome,macOS,2560x1440,-88.402808,-177.427066,True,Electronics,merchant_05742,dining,FR,False,0.0293,76
500,2023-11-14 08:04:00,22.18,card_000077,amex,Discover,BoA,tablet,dev_04392,203.87.128.48,company.com,Safari,iOS,1366x768,-55.833245,29.585963,False,Books,merchant_05209,utilities,NG,False,0.0409,296
3319,2023-11-14 09:35:00,8.07,card_000066,debit,Discover,Chase,mobile,dev_04512,33.109.103.67,gmail.com,Chrome,macOS,1440x900,-29.538311,123.573413,True,Electronics,merchant_04512,utilities,KR,False,0.0055,420
6406,2023-11-14 09:51:00,10.58,card_000149,debit,Mastercard,Wells Fargo,mobile,dev_00062,225.134.132.49,outlook.com,Opera,iOS,1440x900,-85.613743,20.601634,False,Food & Grocery,merchant_04264,cryptocurrency,JP,False,0.0768,265
6034,2023-11-14 10:37:00,32.96,card_000117,debit,Discover,American Express,tablet,dev_03921,18.210.69.161,outlook.com,Firefox,iOS,2560x1440,11.354272,149.725,False,Food & Grocery,merchant_08756,utilities,CA,False,0.1784,247
3136,2023-11-14 10:38:00,15.94,card_000047,debit,Mastercard,American Express,mobile,dev_02766,91.137.212.20,yahoo.com,Firefox,iOS,1024x768,-66.66543,-90.479705,True,Clothing,merchant_00575,healthcare,SG,False,0.1643,486
7930,2023-11-14 11:01:00,8.99,card_000107,amex,Mastercard,Capital One,desktop,dev_04557,117.25.190.239,outlook.com,Opera,macOS,1920x1080,-1.744338,111.185132,False,Beauty,merchant_00643,cryptocurrency,GB,False,0.0753,338
4537,2023-11-14 14:02:00,16.18,card_000129,debit,Mastercard,BoA,mobile,dev_00686,193.189.38.52,gmail.com,Opera,Linux,1920x1080,26.385831,48.595352,False,Electronics,merchant_06355,hotel,CN,False,0.0288,240
5706,2023-11-14 14:18:00,8.19,card_000047,mastercard,Mastercard,Chase,tablet,dev_00841,75.15.186.14,outlook.com,Chrome,Linux,1440x900,-68.597521,5.44227,True,Food & Grocery,merchant_06622,online_retail,FR,False,0.1999,408
1065,2023-11-14 16:35:00,8.7,card_000130,amex,Discover,American Express,mobile,dev_00091,141.42.151.96,hotmail.com,Edge,Windows,1440x900,-9.164989,106.722637,True,Home & Garden,merchant_09060,dining,SG,False,0.1094,213
9084,2023-11-14 18:52:00,25.91,card_000199,amex,Amex,Wells Fargo,desktop,dev_00470,203.4.137.144,gmail.com,IE,Android,1024x768,-6.872664,-170.032965,True,Services,merchant_00900,dining,KR,False,0.0126,358
2638,2023-11-14 19:44:00,38.19,card_000079,amex,Visa,Discover,mobile,dev_03388,234.128.36.1,hotmail.com,IE,Windows,1366x768,-28.631542,-73.052295,True,Beauty,merchant_07876,dating_apps,CA,False,0.0468,138
5911,2023-11-14 20:15:00,5.35,card_000130,visa,Amex,Wells Fargo,desktop,dev_01990,74.161.73.152,yahoo.com,Edge,Linux,1920x1080,-6.974372,22.759396,True,Food & Grocery,merchant_00901,dating_apps,AU,False,0.1527,326
175,2023-11-14 20:43:00,131.6,card_000102,credit,Discover,US Bank,desktop,dev_02681,23.233.4.188,yahoo.com,Safari,Linux,1440x900,87.135024,96.578429,True,Food & Grocery,merchant_06033,gift_cards,BR,False,0.0836,445
9383,2023-11-14 21:17:00,14.24,card_000085,amex,Visa,US Bank,tablet,dev_01949,232.143.249.177,company.com,Chrome,macOS,1024x768,37.425795,-111.01641,True,Clothing,merchant_04055,travel,JP,False,0.1181,491
9681,2023-11-14 22:11:00,8149.33,card_000083,debit,Mastercard,Capital One,tablet,dev_01539,167.165.0.136,temp_mail.com,IE,iOS,1920x1080,25.036016,152.117602,True,Gift Cards,merchant_03012,online_retail,AU,True,0.7893,814
9365,2023-11-14 22:28:00,6.86,card_000079,visa,Visa,Discover,mobile,dev_03254,107.152.103.203,company.com,IE,Android,1440x900,-4.840646,-70.017162,False,Electronics,merchant_05359,insurance,CN,False,0.1523,145
3656,2023-11-15 00:43:00,414.04,card_000171,debit,Discover,Wells Fargo,mobile,dev_00323,184.233.115.161,outlook.com,Chrome,macOS,2560x1440,39.053106,48.512491,True,Digital Content,merchant_07284,online_retail,DE,False,0.0163,345
3773,2023-11-15 00:58:00,8.57,card_000189,mastercard,Mastercard,Deutsche Bank,desktop,dev_03162,134.92.244.117,hotmail.com,Firefox,Linux,1024x768,-77.184307,118.223323,True,Sports,merchant_02787,hotel,IN,False,0.0905,216
4768,2023-11-15 01:35:00,7.61,card_000130,debit,Discover,HSBC,mobile,dev_02697,198.33.234.24,yahoo.com,Safari,Android,1440x900,-67.637089,71.68659,True,Beauty,merchant_07438,healthcare,DE,False,0.1686,272
8780,2023-11-15 02:47:00,0.58,card_000168,mastercard,Amex,Capital One,desktop,dev_02894,121.235.72.226,company.com,Chrome,Linux,1920x1080,-10.111537,128.373606,True,Services,merchant_09897,grocery,CN,False,0.1354,200
9290,2023-11-15 02:56:00,55.46,card_000050,visa,Amex,Discover,desktop,dev_03175,164.101.97.83,company.com,Opera,Linux,2560x1440,-11.405179,-112.97963,False,Beauty,merchant_05386,dining,GB,False,0.1773,300
142,2023-11-15 03:00:00,0.61,card_000033,credit,Mastercard,American Express,desktop,dev_04562,143.208.52.13,gmail.com,Safari,Linux,1920x1080,-29.814694,-152.818789,False,Beauty,merchant_00202,dining,JP,False,0.1506,248
662,2023-11-15 03:01:00,7.88,card_000090,debit,Discover,HSBC,mobile,dev_02403,31.172.172.55,gmail.com,Chrome,Android,2560x1440,-16.477995,64.690998,False,Food & Grocery,merchant_07138,dining,CN,False,0.0113,294
5748,2023-11-15 03:04:00,176.18,card_000056,amex,Amex,Chase,mobile,dev_02736,71.35.112.34,outlook.com,Safari,Linux,2560x1440,24.461001,103.13346,True,Books,merchant_00764,gas_station,US,False,0.1424,106
3324,2023-11-15 06:16:00,4.7,card_000139,debit,Mastercard,US Bank,mobile,dev_00638,121.37.155.136,hotmail.com,IE,Android,2560x1440,59.974345,-63.522951,False,Beauty,merchant_09534,insurance,RU,False,0.0505,242
7553,2023-11-15 06:59:00,3.32,card_000029,debit,Discover,BoA,desktop,dev_00386,205.17.111.6,hotmail.com,IE,Linux,2560x1440,89.807069,111.208907,False,Home & Garden,merchant_09664,electronics,IN,False,0.0794,165
5149,2023-11-15 09:12:00,23.59,card_000015,credit,Discover,HSBC,tablet,dev_03164,177.54.51.136,outlook.com,Edge,macOS,1366x768,-82.598059,-31.327448,True,Clothing,merchant_04262,insurance,SG,False,0.1466,282
5453,2023-11-15 10:04:00,15.62,card_000005,mastercard,Discover,Deutsche Bank,mobile,dev_02226,106.122.222.145,yahoo.com,Chrome,Android,1440x900,23.707475,-62.401818,False,Services,merchant_07041,healthcare,NG,False,0.0378,369
8184,2023-11-15 10:18:00,33.34,card_000141,amex,Discover,HSBC,tablet,dev_00671,19.234.7.252,hotmail.com,Edge,Windows,2560x1440,23.191173,140.949057,False,Beauty,merchant_06437,hotel,RU,False,0.0576,273
6517,2023-11-15 10:47:00,2.58,card_000132,credit,Mastercard,Discover,mobile,dev_02067,20.233.188.193,yahoo.com,Firefox,Android,2560x1440,81.195099,-158.059652,False,Home & Garden,merchant_05008,entertainment,CA,False,0.0549,188
2882,2023-11-15 11:10:00,16.05,card_000030,mastercard,Amex,BoA,tablet,dev_03082,122.91.208.14,hotmail.com,Opera,iOS,1440x900,-10.010695,-163.680731,True,Clothing,merchant_04433,cryptocurrency,CN,False,0.0723,158
515,2023-11-15 12:55:00,68.26,card_000096,amex,Amex,Discover,desktop,dev_02760,155.219.172.189,hotmail.com,Safari,macOS,1440x900,43.718669,85.650262,False,Beauty,merchant_00937,gas_station,KR,False,0.1043,219
1255,2023-11-15 15:24:00,28.59,card_000113,mastercard,Discover,HSBC,desktop,dev_02403,122.239.41.81,company.com,Chrome,macOS,1440x900,-82.965837,49.875742,True,Electronics,merchant_06763,healthcare,CA,False,0.0101,462
6227,2023-11-15 16:18:00,77.35,card_000163,amex,Amex,HSBC,tablet,dev_01356,161.222.222.30,company.com,Safari,iOS,1366x768,89.214551,-75.652391,False,Services,merchant_08456,travel,NG,False,0.1969,197
5003,2023-11-15 16:58:00,24.71,card_000181,credit,Mastercard,HSBC,mobile,dev_04828,36.237.52.240,company.com,Opera,Android,1366x768,-53.824376,33.330447,False,Digital Content,merchant_07099,healthcare,MX,False,0.1039,50
9450,2023-11-15 18:14:00,38.88,card_000015,mastercard,Mastercard,HSBC,tablet,dev_02242,33.227.23.107,yahoo.com,Firefox,Linux,1920x1080,-71.978223,86.472764,False,Services,merchant_08828,hotel,FR,False,0.122,148
9121,2023-11-15 18:20:00,2.94,card_000060,debit,Amex,Deutsche Bank,tablet,dev_01887,220.156.185.203,yahoo.com,Safari,Windows,1366x768,69.904177,-124.35492,True,Digital Content,merchant_05157,electronics,CA,False,0.0434,376
2448,2023-11-15 20:05:00,17.09,card_000002,debit,Discover,Deutsche Bank,tablet,dev_01730,8.212.49.70,gmail.com,Chrome,Android,1440x900,38.815062,140.055162,True,Electronics,merchant_07812,entertainment,CN,False,0.1672,99
6884,2023-11-15 20:37:00,50.58,card_000163,mastercard,Amex,Wells Fargo,mobile,dev_03161,139.31.70.72,company.com,Edge,Windows,1920x1080,49.716655,159.783794,False,Home & Garden,merchant_00084,travel,RU,False,0.084,96
3103,2023-11-15 20:39:00,6.68,card_000050,debit,Discover,US Bank,tablet,dev_01256,206.186.213.163,outlook.com,Opera,iOS,2560x1440,-16.7867,-171.27869,True,Toys,merchant_09073,grocery,US,False,0.1838,75
3928,2023-11-15 21:53:00,714.42,card_000106,debit,Amex,Discover,tablet,dev_00458,91.93.117.98,hotmail.com,Edge,Android,1920x1080,-9.61528,114.473106,True,Food & Grocery,merchant_09021,travel,FR,False,0.0881,424
4196,2023-11-15 22:44:00,25.24,card_000116,mastercard,Mastercard,HSBC,desktop,dev_04089,82.222.206.12,outlook.com,Firefox,Android,1440x900,27.65593,-160.984281,False,Clothing,merchant_00381,online_retail,CA,False,0.0042,284
1817,2023-11-15 23:40:00,276.51,card_000061,mastercard,Mastercard,Discover,desktop,dev_03239,190.229.194.58,outlook.com,Chrome,Linux,1440x900,-82.749931,-40.890398,False,Food & Grocery,merchant_01448,insurance,CN,False,0.0813,284
9654,2023-11-15 23:56:00,1669.23,card_000109,debit,Mastercard,Capital One,mobile,dev_01795,168.115.145.217,gmail.com,Safari,Android,1366x768,-74.183004,-4.447586,True,Digital Content,merchant_08247,gift_cards,DE,True,0.6644,902
365,2023-11-16 00:55:00,115.0,card_000117,mastercard,Mastercard,Capital One,mobile,dev_02417,155.80.87.117,gmail.com,Edge,Linux,2560x1440,-76.636643,-98.513462,True,Services,merchant_07757,utilities,BR,False,0.146,192
6568,2023-11-16 02:23:00,80.21,card_000015,debit,Amex,Chase,desktop,dev_01101,176.136.35.56,hotmail.com,Safari,Linux,1024x768,67.626779,-37.836631,True,Services,merchant_07415,grocery,NG,False,0.0617,325
8272,2023-11-16 02:42:00,3.08,card_000162,amex,Mastercard,BoA,tablet,dev_02511,203.241.182.64,gmail.com,Firefox,Linux,1920x1080,-59.453318,-115.763053,True,Electronics,merchant_01958,dating_apps,CA,False,0.0985,102
9187,2023-11-16 02:58:00,8.8,card_000136,mastercard,Amex,Chase,desktop,dev_04402,85.140.254.38,outlook.com,Chrome,Windows,2560x1440,57.642258,42.85374,True,Food & Grocery,merchant_03545,cryptocurrency,US,False,0.1125,104
2962,2023-11-16 04:15:00,6.16,card_000003,mastercard,Visa,Wells Fargo,desktop,dev_04122,125.213.122.125,company.com,Edge,Linux,1920x1080,86.580423,-40.384076,True,Home & Garden,merchant_02820,entertainment,RU,False,0.169,75
4098,2023-11-16 05:13:00,2474.23,card_000049,amex,Visa,Wells Fargo,tablet,dev_01022,232.222.222.29,hotmail.com,IE,Windows,1920x1080,-5.174105,35.227899,True,Beauty,merchant_08880,streaming,BR,False,0.1425,71
7963,2023-11-16 05:19:00,92.85,card_000140,mastercard,Discover,American Express,tablet,dev_00548,208.245.21.12,outlook.com,Safari,Windows,2560x1440,-4.258216,-145.589731,False,Sports,merchant_06865,travel,SG,False,0.1453,178
8071,2023-11-16 05:34:00,20.79,card_000055,debit,Discover,Citibank,desktop,dev_03392,97.19.154.143,company.com,Chrome,iOS,1024x768,-51.6498,48.160293,True,Sports,merchant_08409,cryptocurrency,US,False,0.0092,231
1971,2023-11-16 06:49:00,25.53,card_000173,credit,Amex,US Bank,tablet,dev_01059,123.94.29.5,yahoo.com,Chrome,iOS,1024x768,27.775138,-151.188275,True,Beauty,merchant_04199,travel,RU,False,0.0485,92
2308,2023-11-16 07:00:00,73.73,card_000038,mastercard,Mastercard,Capital One,desktop,dev_00204,9.196.95.171,hotmail.com,Chrome,Android,1920x1080,-11.709805,-33.827686,False,Services,merchant_07319,streaming,FR,False,0.074,88
9455,2023-11-16 07:26:00,11.17,card_000165,mastercard,Mastercard,Discover,tablet,dev_01142,152.54.149.143,gmail.com,Chrome,Android,1024x768,-46.399335,178.506695,False,Electronics,merchant_04859,travel,RU,False,0.1075,238
6810,2023-11-16 09:06:00,4.56,card_000117,mastercard,Amex,BoA,tablet,dev_04617,23.55.30.226,company.com,Chrome,macOS,2560x1440,82.508141,115.836444,True,Beauty,merchant_00241,gift_cards,BR,False,0.0946,423
6943,2023-11-16 09:34:00,27.93,card_000086,visa,Discover,American Express,mobile,dev_04991,155.33.48.168,company.com,IE,macOS,2560x1440,20.609592,24.792913,True,Sports,merchant_03577,gift_cards,SG,False,0.0121,405
3573,2023-11-16 09:44:00,7.06,card_000004,visa,Mastercard,BoA,mobile,dev_04332,251.222.217.219,outlook.com,Edge,Android,2560x1440,4.183963,57.990156,False,Beauty,merchant_09998,insurance,KR,False,0.1498,306
8974,2023-11-16 11:28:00,29.86,card_000126,credit,Discover,American Express,desktop,dev_03863,24.142.21.167,outlook.com,IE,iOS,1920x1080,61.43347,175.539806,False,Home & Garden,merchant_05162,dining,NG,False,0.068,90
7811,2023-11-16 12:56:00,18.82,card_000001,visa,Discover,BoA,desktop,dev_04013,111.193.165.141,yahoo.com,IE,Android,1440x900,87.201469,92.408419,True,Digital Content,merchant_09472,travel,CA,False,0.0964,175
203,2023-11-16 16:24:00,70.36,card_000132,visa,Visa,HSBC,mobile,dev_00537,80.206.69.14,yahoo.com,Firefox,macOS,1920x1080,-5.124157,15.56381,True,Electronics,merchant_07478,grocery,SG,False,0.0318,234
7381,2023-11-16 16:43:00,69.09,card_000169,amex,Discover,HSBC,desktop,dev_04336,214.144.121.192,company.com,Edge,macOS,1024x768,-7.956763,-169.414172,True,Beauty,merchant_08797,online_retail,BR,False,0.0532,248
9684,2023-11-16 21:14:00,807.85,card_000047,visa,Amex,Citibank,mobile,dev_00456,171.195.74.50,free_email.com,Edge,Android,1366x768,-3.59725,-65.713242,False,Electronics,merchant_02229,cryptocurrency,CA,True,0.7566,398
4509,2023-11-16 21:28:00,95.35,card_000016,amex,Discover,Wells Fargo,tablet,dev_03983,13.97.133.160,gmail.com,IE,Android,1024x768,-60.922879,-157.898773,True,Electronics,merchant_02808,dining,DE,False,0.1634,254
8276,2023-11-16 21:44:00,43.64,card_000102,credit,Mastercard,Wells Fargo,desktop,dev_01893,22.101.116.48,yahoo.com,Firefox,Android,1366x768,-31.343195,121.140711,True,Toys,merchant_02050,electronics,KR,False,0.1487,169
8238,2023-11-17 01:13:00,18.67,card_000142,amex,Mastercard,Wells Fargo,desktop,dev_00334,82.87.20.120,company.com,Safari,macOS,1440x900,-49.628818,90.97724,False,Toys,merchant_04061,dining,KR,False,0.0206,401
5976,2023-11-17 02:30:00,18.7,card_000134,visa,Mastercard,HSBC,tablet,dev_03246,130.98.174.62,gmail.com,Opera,Windows,1366x768,66.141034,161.438907,False,Services,merchant_03205,online_retail,CN,False,0.076,473
7986,2023-11-17 03:11:00,26.22,card_000036,credit,Amex,Deutsche Bank,tablet,dev_01438,44.125.181.152,company.com,Opera,iOS,1366x768,89.303576,55.292078,False,Services,merchant_00014,streaming,DE,False,0.1407,63
6298,2023-11-17 03:29:00,123.33,card_000035,visa,Discover,HSBC,tablet,dev_03677,207.136.184.199,outlook.com,Firefox,macOS,2560x1440,43.584991,-31.679515,True,Clothing,merchant_04703,electronics,NG,False,0.1226,436
1089,2023-11-17 05:49:00,9.33,card_000002,debit,Discover,Chase,mobile,dev_02617,29.172.109.93,hotmail.com,IE,Linux,1440x900,-23.171234,0.6117,False,Services,merchant_05567,grocery,BR,False,0.1451,194
6106,2023-11-17 09:17:00,166.46,card_000193,debit,Mastercard,HSBC,mobile,dev_01365,248.240.253.136,gmail.com,Chrome,iOS,1024x768,40.080264,120.228267,False,Books,merchant_07320,dining,IN,False,0.1417,232
6047,2023-11-17 10:44:00,17.15,card_000153,debit,Amex,US Bank,mobile,dev_04310,239.118.154.178,gmail.com,Firefox,Linux,1920x1080,71.950683,-94.95292,False,Digital Content,merchant_07737,grocery,MX,False,0.1456,224
9377,2023-11-17 11:18:00,11.96,card_000092,mastercard,Amex,Discover,mobile,dev_03727,176.103.121.225,yahoo.com,Safari,macOS,1024x768,-52.193819,-9.369108,True,Electronics,merchant_02550,cryptocurrency,NG,False,0.0268,452
3810,2023-11-17 11:46:00,26.16,card_000189,amex,Mastercard,Discover,desktop,dev_01793,70.107.134.221,yahoo.com,Safari,iOS,1920x1080,67.173137,3.992472,False,Digital Content,merchant_03226,gas_station,DE,False,0.0116,291
6522,2023-11-17 12:22:00,695.54,card_000055,debit,Mastercard,Chase,desktop,dev_03830,237.209.112.140,hotmail.com,Safari,iOS,1366x768,54.888065,-27.270408,True,Beauty,merchant_01867,dating_apps,JP,False,0.0372,292
8344,2023-11-17 13:42:00,63.55,card_000152,amex,Visa,Citibank,desktop,dev_00423,254.130.73.198,yahoo.com,IE,macOS,1440x900,-26.306316,156.337264,True,Home & Garden,merchant_08087,online_retail,DE,False,0.0737,353
2675,2023-11-17 14:23:00,10.27,card_000015,debit,Amex,American Express,desktop,dev_01421,112.133.154.26,gmail.com,Opera,Linux,1024x768,4.012105,-50.409533,True,Digital Content,merchant_09856,electronics,SG,False,0.0032,203
3654,2023-11-17 15:47:00,23.13,card_000006,visa,Visa,BoA,desktop,dev_00209,124.220.84.138,yahoo.com,Chrome,Windows,1366x768,26.67232,-24.30598,True,Food & Grocery,merchant_02239,insurance,GB,False,0.1256,71
8121,2023-11-17 16:10:00,102.26,card_000157,visa,Visa,US Bank,mobile,dev_01265,89.65.218.30,yahoo.com,Firefox,macOS,1440x900,66.255917,113.238346,True,Home & Garden,merchant_06900,entertainment,AU,False,0.0518,384
1100,2023-11-17 16:10:00,1223.33,card_000029,credit,Amex,Wells Fargo,mobile,dev_04511,2.92.96.220,yahoo.com,Chrome,Linux,1366x768,65.592538,-68.627318,True,Toys,merchant_08592,insurance,CA,False,0.1388,317
452,2023-11-17 16:46:00,58.36,card_000114,debit,Amex,BoA,tablet,dev_03355,100.119.202.173,company.com,Chrome,iOS,1440x900,75.147452,-75.418378,True,Books,merchant_00406,gift_cards,NG,False,0.094,457
8335,2023-11-17 16:58:00,3.82,card_000190,visa,Mastercard,BoA,mobile,dev_00497,240.97.22.158,outlook.com,Edge,Linux,1366x768,15.031036,94.875787,True,Clothing,merchant_08855,dating_apps,SG,False,0.0017,473
5193,2023-11-17 17:12:00,59.82,card_000040,amex,Mastercard,HSBC,tablet,dev_02512,250.4.217.150,hotmail.com,Firefox,macOS,1024x768,30.813282,-41.428604,False,Toys,merchant_02656,dining,BR,False,0.022,420
1253,2023-11-17 18:53:00,7.41,card_000085,debit,Visa,Capital One,desktop,dev_01679,247.158.251.76,hotmail.com,Firefox,Android,1024x768,14.441136,145.452595,False,Clothing,merchant_08047,hotel,IN,False,0.064,136
6148,2023-11-17 19:43:00,46.38,card_000034,visa,Visa,Discover,tablet,dev_02310,97.191.94.92,hotmail.com,Edge,iOS,1366x768,64.891127,122.39728,False,Books,merchant_03399,insurance,US,False,0.1437,403
5586,2023-11-17 19:57:00,30.34,card_000194,visa,Discover,US Bank,tablet,dev_04857,199.204.135.235,yahoo.com,Firefox,iOS,2560x1440,-69.773894,19.428764,True,Clothing,merchant_07534,hotel,CA,False,0.07,189
982,2023-11-17 20:26:00,8.77,card_000139,amex,Discover,Chase,tablet,dev_03615,24.182.91.120,company.com,Edge,iOS,2560x1440,80.487528,-33.673422,False,Home & Garden,merchant_08835,insurance,NG,False,0.1544,145
9216,2023-11-17 23:23:00,93.09,card_000104,visa,Amex,Deutsche Bank,tablet,dev_04832,137.17.247.251,company.com,Edge,Android,1366x768,16.219175,-96.891654,True,Toys,merchant_04348,insurance,KR,False,0.0549,376
2390,2023-11-17 23:29:00,232.03,card_000188,debit,Amex,Wells Fargo,desktop,dev_03415,1.248.144.61,hotmail.com,Edge,Android,1440x900,-71.564991,-71.162376,True,Books,merchant_07132,streaming,CA,False,0.1721,147
4331,2023-11-17 23:50:00,49.74,card_000156,credit,Discover,Chase,mobile,dev_01078,80.88.93.116,hotmail.com,Chrome,iOS,2560x1440,56.70333,7.759603,True,Clothing,merchant_01724,online_retail,US,False,0.1199,68
2312,2023-11-18 00:42:00,5.62,card_000198,amex,Amex,Citibank,desktop,dev_02474,142.61.69.205,company.com,Chrome,iOS,1024x768,-67.338364,-16.996811,True,Electronics,merchant_00232,dating_apps,KR,False,0.1031,59
7282,2023-11-18 04:33:00,33.91,card_000051,visa,Mastercard,BoA,desktop,dev_00625,151.216.94.145,hotmail.com,Edge,macOS,2560x1440,-59.509094,34.674564,True,Food & Grocery,merchant_07886,utilities,NG,False,0.1214,395
980,2023-11-18 05:30:00,22.08,card_000083,amex,Discover,Discover,tablet,dev_00323,143.137.120.220,company.com,Opera,Linux,1440x900,58.579181,-127.221012,True,Books,merchant_02078,healthcare,SG,False,0.0319,69
4427,2023-11-18 07:02:00,76.17,card_000041,amex,Visa,Capital One,tablet,dev_02639,195.157.107.33,yahoo.com,Safari,iOS,2560x1440,83.433389,106.237779,False,Electronics,merchant_00069,utilities,MX,False,0.0816,197
6358,2023-11-18 07:28:00,57.65,card_000188,visa,Mastercard,Discover,desktop,dev_04467,21.17.144.217,company.com,Safari,macOS,1440x900,23.470194,126.124438,True,Beauty,merchant_08877,travel,SG,False,0.1267,428
2011,2023-11-18 07:35:00,178.6,card_000023,mastercard,Discover,Deutsche Bank,mobile,dev_01476,249.123.186.96,company.com,Firefox,macOS,1920x1080,49.705093,12.62655,False,Sports,merchant_08679,dining,RU,False,0.1595,348
9629,2023-11-18 08:14:00,64.17,card_000089,debit,Mastercard,Citibank,tablet,dev_03042,248.85.31.5,outlook.com,Chrome,iOS,2560x1440,-11.622985,-112.287884,True,Books,merchant_03669,healthcare,AU,False,0.0097,69
779,2023-11-18 08:42:00,11.34,card_000081,amex,Amex,BoA,tablet,dev_01101,83.126.65.49,company.com,IE,iOS,1024x768,-68.334556,-155.66229,False,Clothing,merchant_09897,travel,RU,False,0.1448,228
3968,2023-11-18 09:37:00,8.42,card_000151,visa,Amex,Wells Fargo,desktop,dev_03942,45.70.80.216,hotmail.com,Edge,macOS,1024x768,0.649414,-127.821216,True,Home & Garden,merchant_03592,dining,RU,False,0.1689,170
1607,2023-11-18 10:10:00,9.7,card_000038,credit,Discover,American Express,desktop,dev_02905,21.157.227.179,yahoo.com,Safari,Windows,1920x1080,-4.169201,116.149058,False,Food & Grocery,merchant_03402,cryptocurrency,CN,False,0.0543,156
6531,2023-11-18 12:06:00,2.01,card_000138,debit,Visa,Citibank,desktop,dev_00470,130.124.80.102,yahoo.com,Firefox,Android,1024x768,-36.328682,-99.645896,True,Beauty,merchant_06321,cryptocurrency,SG,False,0.0771,483
3790,2023-11-18 12:12:00,8.04,card_000131,visa,Amex,Capital One,mobile,dev_01107,211.191.165.148,company.com,IE,Android,1366x768,-50.080408,-34.79149,True,Digital Content,merchant_05588,utilities,SG,False,0.1951,86
5330,2023-11-18 12:22:00,25.62,card_000125,amex,Amex,American Express,mobile,dev_02656,172.9.79.23,outlook.com,Safari,Windows,1440x900,-88.902737,-106.562217,False,Books,merchant_00411,entertainment,DE,False,0.0988,381
7749,2023-11-18 13:19:00,5.28,card_000170,visa,Discover,BoA,desktop,dev_04361,20.196.114.250,gmail.com,Chrome,macOS,1440x900,-14.055964,-75.26853,False,Sports,merchant_04447,dating_apps,US,False,0.0182,304
7958,2023-11-18 13:53:00,224.98,card_000163,credit,Amex,Discover,mobile,dev_04819,71.6.1.54,yahoo.com,Safari,Android,1366x768,88.518658,136.633976,False,Toys,merchant_05938,grocery,CN,False,0.0621,300
4014,2023-11-18 14:50:00,16.9,card_000004,credit,Mastercard,BoA,tablet,dev_04662,191.230.228.215,hotmail.com,IE,iOS,1920x1080,89.18046,160.390836,False,Digital Content,merchant_06711,cryptocurrency,US,False,0.0026,92
6753,2023-11-18 15:12:00,157.17,card_000052,credit,Discover,HSBC,mobile,dev_00945,240.133.183.133,hotmail.com,Opera,Linux,1920x1080,47.262146,-112.048559,False,Home & Garden,merchant_06342,electronics,GB,False,0.1612,373
1861,2023-11-18 16:49:00,7.48,card_000049,amex,Mastercard,Citibank,desktop,dev_02744,154.2.252.95,yahoo.com,Opera,Android,1024x768,47.901915,-155.394857,True,Toys,merchant_09017,gas_station,RU,False,0.1653,190
4506,2023-11-18 17:58:00,98.25,card_000047,credit,Discover,American Express,mobile,dev_03919,212.132.102.70,outlook.com,Safari,Windows,2560x1440,-15.940302,-33.546185,True,Books,merchant_05899,gas_station,CA,False,0.1777,199
2090,2023-11-18 18:01:00,4.54,card_000193,mastercard,Visa,Deutsche Bank,tablet,dev_01823,37.129.239.15,outlook.com,Opera,macOS,2560x1440,42.14701,162.313994,True,Toys,merchant_01706,streaming,BR,False,0.0167,201
8498,2023-11-18 18:33:00,180.16,card_000024,credit,Amex,Citibank,tablet,dev_01187,122.223.172.156,company.com,Edge,macOS,1366x768,-16.117905,136.243344,False,Services,merchant_03217,healthcare,FR,False,0.0128,87
8493,2023-11-18 20:03:00,5.22,card_000172,amex,Amex,Wells Fargo,mobile,dev_03394,22.242.44.88,company.com,Opera,macOS,1920x1080,-75.925696,121.295147,True,Sports,merchant_09280,online_retail,US,False,0.1741,73
4495,2023-11-18 20:08:00,41.23,card_000125,credit,Amex,Discover,tablet,dev_03652,172.32.67.118,outlook.com,IE,macOS,1024x768,34.581357,-146.071383,False,Home & Garden,merchant_05925,online_retail,JP,False,0.1526,476
7491,2023-11-18 20:28:00,245.29,card_000162,mastercard,Visa,Citibank,tablet,dev_00935,228.246.236.55,company.com,Opera,Android,1920x1080,3.411488,46.621883,True,Services,merchant_05612,hotel,US,False,0.0151,400
4435,2023-11-18 21:09:00,14.88,card_000161,credit,Mastercard,HSBC,tablet,dev_01860,63.37.108.220,yahoo.com,IE,Android,1024x768,9.493831,41.402135,True,Home & Garden,merchant_05300,streaming,NG,False,0.0264,404
